udi,product_id,type,air_temperature_k,process_temperature_k,rotational_speed_rpm,torque_nm,tool_wear_min,twf,hdf,pwf,osf,rnf,machine_failure,cons_number
2499,L49678,L,299.1,308.9,1467,47.2,218,0,0,0,0,0,0,49678
9265,M24124,M,298.3,309.0,1526,36.9,20,0,0,0,0,0,0,24124
5846,M20705,M,301.4,311.2,1727,26.5,43,0,0,0,0,0,0,20705
5003,L52182,L,303.7,312.8,1627,31.7,40,0,0,0,0,0,0,52182
1746,L48925,L,298.5,308.0,1624,29.8,160,0,0,0,0,0,0,48925
7368,M22227,M,299.5,310.1,1359,61.1,67,0,0,0,0,0,0,22227
7910,L55089,L,300.7,312.2,1590,38.5,148,0,0,0,0,0,0,55089
5728,M20587,M,302.3,311.8,1559,34.4,191,0,0,0,0,0,0,20587
9624,L56803,L,298.9,310.1,1356,47.8,116,0,0,0,0,0,0,56803
7334,M22193,M,299.9,310.4,1367,53.3,201,0,0,0,0,0,0,22193
8959,M23818,M,297.4,308.1,1734,27.7,70,0,0,0,0,0,0,23818
3090,H32503,H,300.1,309.3,1520,38.2,158,0,0,0,0,0,0,32503
1456,L48635,L,299.0,310.4,1382,53.0,89,0,0,0,0,0,0,48635
3556,L50735,L,301.8,310.7,1551,37.7,64,0,0,0,0,0,0,50735
5157,L52336,L,304.2,313.4,1482,41.4,32,0,0,0,0,0,0,52336
5529,L52708,L,302.4,311.8,1384,50.9,99,0,0,0,0,0,0,52708
4436,L51615,L,302.3,310.1,1321,52.7,134,0,1,0,0,0,1,51615
3011,L50190,L,300.3,309.6,1537,37.1,187,0,0,0,0,0,0,50190
5520,L52699,L,302.5,311.9,1452,47.4,77,0,0,0,0,0,0,52699
5923,L53102,L,300.5,310.3,1435,43.3,31,0,0,0,0,0,0,53102
6250,L53429,L,300.7,310.1,1542,35.5,191,0,0,0,0,0,0,53429
6407,L53586,L,300.2,309.8,1526,45.6,175,0,0,0,0,0,0,53586
4658,L51837,L,303.1,311.2,1628,35.2,23,0,0,0,0,0,0,51837
5161,L52340,L,304.1,313.2,1434,50.1,43,0,0,0,0,0,0,52340
6967,L54146,L,300.7,311.0,1969,20.7,109,0,0,0,0,0,0,54146
8267,L55446,L,299.1,310.6,1818,24.1,173,0,0,0,0,0,0,55446
8455,L55634,L,298.6,310.0,1522,40.3,32,0,0,0,0,0,0,55634
126,L47305,L,298.9,308.6,1560,32.2,118,0,0,0,0,0,0,47305
8707,L55886,L,297.2,308.6,1335,53.0,39,0,0,0,0,0,0,55886
3610,M18469,M,301.7,310.9,1644,32.5,201,0,0,0,0,0,0,18469
1417,M16276,M,298.7,309.9,2083,18.2,205,0,0,0,0,0,0,16276
3404,L50583,L,301.3,310.5,1337,52.7,106,0,0,0,0,0,0,50583
3144,H32557,H,300.6,310.0,1419,42.4,90,0,0,0,0,0,0,32557
8799,L55978,L,297.3,308.4,1469,46.7,65,0,0,0,0,0,0,55978
1298,L48477,L,298.8,309.9,1428,42.4,132,0,0,0,0,0,0,48477
2798,M17657,M,300.3,309.6,1398,53.7,82,0,0,0,0,0,0,17657
1703,L48882,L,298.0,307.7,1430,47.3,49,0,0,0,0,0,0,48882
7793,H37206,H,300.1,311.4,1485,40.4,75,0,0,0,0,0,0,37206
2107,L49286,L,299.4,309.1,1645,28.6,57,0,0,0,0,0,0,49286
5742,M20601,M,302.3,311.7,1483,40.5,8,0,0,0,0,0,0,20601
4750,L51929,L,303.2,311.2,1404,50.9,31,0,0,0,0,0,0,51929
5543,L52722,L,302.3,311.7,1400,41.6,136,0,0,0,0,0,0,52722
8916,L56095,L,297.1,308.3,1403,54.1,179,0,0,0,0,0,0,56095
4513,M19372,M,302.5,310.3,1411,49.5,110,0,0,0,0,0,0,19372
1123,L48302,L,296.5,307.6,1541,38.5,98,0,0,0,0,0,0,48302
9135,L56314,L,297.7,308.7,1449,40.2,95,0,0,0,0,0,0,56314
4975,L52154,L,303.8,312.7,1414,41.7,190,0,0,0,0,0,0,52154
961,L48140,L,295.8,306.5,1534,37.9,88,0,0,0,0,0,0,48140
4689,L51868,L,303.5,311.6,1577,38.1,112,0,0,0,0,0,0,51868
7458,L54637,L,300.1,311.6,1530,36.6,74,0,0,0,0,0,0,54637
3301,H32714,H,301.3,310.4,1538,38.4,65,0,0,0,0,0,0,32714
6880,H36293,H,300.8,311.2,2237,17.0,95,0,0,0,0,0,0,36293
9444,H38857,H,298.0,308.8,1411,53.8,73,0,0,0,0,0,0,38857
6396,M21255,M,300.1,309.6,1376,52.1,147,0,0,0,0,0,0,21255
8347,L55526,L,298.7,309.7,1601,35.7,176,0,0,0,0,0,0,55526
8883,L56062,L,298.0,309.2,1378,49.7,94,0,0,0,0,0,0,56062
3697,L50876,L,302.1,311.2,1454,46.8,0,0,0,0,0,0,0,50876
3135,L50314,L,300.2,309.6,1359,51.5,66,0,0,0,0,0,0,50314
4042,L51221,L,302.0,310.9,1539,34.2,13,0,0,0,0,0,0,51221
5174,M20033,M,304.2,313.5,1739,28.1,80,0,0,0,0,0,0,20033
2176,M17035,M,299.5,309.2,1590,35.9,22,0,0,0,0,0,0,17035
8886,M23745,M,298.0,309.2,1438,42.9,101,0,0,0,0,0,0,23745
6754,L53933,L,301.6,310.9,1385,50.7,195,0,0,0,0,0,0,53933
2933,L50112,L,300.9,309.7,1460,42.1,181,0,0,0,0,0,0,50112
9595,L56774,L,299.1,310.3,1727,28.7,43,0,0,0,0,0,0,56774
4400,L51579,L,302.3,310.1,1653,29.7,34,0,0,0,0,0,0,51579
2165,L49344,L,299.6,309.2,1540,36.7,221,0,0,0,0,0,0,49344
7143,H36556,H,300.3,309.7,1452,41.5,139,0,0,0,0,0,0,36556
6127,L53306,L,300.9,310.9,1370,52.5,107,0,0,0,0,0,0,53306
3924,M18783,M,302.6,311.4,1718,31.2,154,0,0,0,0,0,0,18783
9517,L56696,L,298.9,310.1,1341,54.5,51,0,0,0,0,0,0,56696
1438,H30851,H,298.8,309.9,1439,45.2,40,0,0,0,0,0,1,30851
3170,M18029,M,300.4,309.6,1675,35.5,164,0,0,0,0,0,0,18029
3782,L50961,L,302.3,310.8,1465,43.8,7,0,0,0,0,0,0,50961
5761,M20620,M,301.9,311.3,1522,35.6,63,0,0,0,0,0,0,20620
7975,L55154,L,301.2,312.3,1528,38.4,85,0,0,0,0,0,0,55154
9895,L57074,L,298.9,309.5,1645,31.1,169,0,0,0,0,0,0,57074
2999,L50178,L,300.5,309.7,1616,34.5,155,0,0,0,0,0,0,50178
8293,H37706,H,298.9,310.5,1429,39.9,19,0,0,0,0,0,0,37706
1801,M16660,M,298.0,307.5,1524,36.3,98,0,0,0,0,0,0,16660
2007,M16866,M,298.5,308.3,1381,50.5,22,0,0,0,0,0,0,16866
8628,L55807,L,297.4,308.3,1347,45.8,43,0,0,0,0,0,0,55807
9583,M24442,M,299.3,310.5,1404,47.5,12,0,0,0,0,0,0,24442
3262,H32675,H,301.3,310.1,1469,39.7,179,0,0,0,0,0,0,32675
2821,L50000,L,300.2,309.5,1436,48.8,135,0,0,0,0,0,0,50000
9527,M24386,M,299.2,310.4,1395,55.4,76,0,0,0,0,0,0,24386
9291,L56470,L,298.2,309.0,1418,44.2,87,0,0,0,0,0,0,56470
3058,L50237,L,300.1,309.1,1400,46.7,77,0,0,0,0,0,0,50237
5444,M20303,M,303.0,312.7,1426,46.8,99,0,0,0,0,0,0,20303
3954,M18813,M,302.3,311.4,1484,39.5,22,0,0,0,0,0,0,18813
6922,L54101,L,301.1,311.6,1432,48.1,202,0,0,0,0,0,0,54101
4229,L51408,L,302.2,310.8,2203,16.6,47,0,0,0,0,0,0,51408
7687,M22546,M,300.7,311.7,1504,36.9,229,0,0,0,0,0,0,22546
821,L48000,L,296.7,307.6,1516,37.4,146,0,0,0,0,0,0,48000
2427,M17286,M,298.9,308.2,1372,63.6,30,0,0,1,0,0,1,17286
3050,L50229,L,300.1,309.2,1326,55.9,55,0,0,0,0,0,0,50229
6403,M21262,M,300.1,309.6,1584,36.7,165,0,0,0,0,0,0,21262
8419,L55598,L,298.9,310.2,1971,23.2,155,0,0,0,0,0,0,55598
8487,M23346,M,298.5,309.5,1501,40.2,114,0,0,0,0,0,0,23346
1654,L48833,L,298.0,307.8,1386,57.3,147,0,0,0,0,0,0,48833
8218,L55397,L,299.1,310.6,1577,37.1,44,0,0,0,0,0,0,55397
5158,H34571,H,304.1,313.3,1397,49.6,34,0,0,0,0,0,0,34571
4826,L52005,L,303.3,311.8,1692,30.6,18,0,0,0,0,0,0,52005
4989,L52168,L,303.8,313.1,2497,13.0,5,0,0,1,0,0,1,52168
2696,L49875,L,300.0,309.5,1869,22.7,49,0,0,0,0,0,0,49875
6681,L53860,L,301.5,310.8,1417,49.7,5,0,0,0,0,0,0,53860
5891,L53070,L,301.4,311.0,1634,32.6,155,0,0,0,0,0,0,53070
4211,L51390,L,302.1,310.8,1565,35.3,6,0,0,0,0,0,0,51390
3361,L50540,L,301.5,310.6,1394,46.5,206,0,0,0,0,0,0,50540
3809,M18668,M,302.3,310.9,1762,24.5,73,0,0,0,0,0,0,18668
4028,L51207,L,302.0,311.0,1566,37.8,218,0,0,0,0,0,0,51207
6830,H36243,H,300.9,310.9,1474,35.7,175,0,0,0,0,0,0,36243
6599,L53778,L,301.5,310.7,1424,51.1,22,0,0,0,0,0,0,53778
4943,L52122,L,303.5,312.6,1602,34.2,108,0,0,0,0,0,0,52122
203,M15062,M,298.4,308.5,1636,35.7,107,0,0,0,0,0,0,15062
537,L47716,L,297.4,309.3,1759,24.8,81,0,0,0,0,0,0,47716
6667,L53846,L,301.3,310.4,1414,51.4,199,0,0,0,0,0,0,53846
3588,H33001,H,301.8,310.5,1478,38.6,141,0,0,0,0,0,0,33001
5452,L52631,L,303.0,312.7,1361,48.8,120,0,0,0,0,0,0,52631
508,H29921,H,297.8,309.4,1445,48.2,10,0,0,0,0,0,0,29921
8467,L55646,L,298.7,309.8,1469,38.4,62,0,0,0,0,0,0,55646
88,L47267,L,299.0,309.0,1544,31.8,25,0,0,0,0,0,0,47267
3403,L50582,L,301.4,310.6,1347,53.3,104,0,0,0,0,0,0,50582
7801,M22660,M,300.1,311.4,1524,40.6,98,0,0,0,0,0,0,22660
1474,M16333,M,298.5,309.5,1315,48.9,127,0,0,0,0,0,0,16333
1790,L48969,L,298.2,307.9,1313,67.3,67,0,0,1,0,0,1,48969
3210,L50389,L,300.3,309.2,1587,31.4,43,0,0,0,0,0,0,50389
655,L47834,L,297.8,309.2,1683,30.9,163,0,0,0,0,0,0,47834
5847,L53026,L,301.4,311.3,1674,33.3,46,0,0,0,0,0,0,53026
6630,L53809,L,301.6,310.5,1397,49.4,104,0,0,0,0,0,0,53809
3688,M18547,M,302.0,311.2,1625,30.7,189,0,0,0,0,0,0,18547
6242,L53421,L,301.1,310.5,1324,52.4,171,0,0,0,0,0,0,53421
9202,L56381,L,297.8,308.7,1404,44.2,62,0,0,0,0,0,0,56381
1461,L48640,L,299.0,310.3,1437,47.8,99,0,0,0,0,0,0,48640
9608,L56787,L,298.9,310.1,1571,36.8,78,0,0,0,0,0,0,56787
9144,L56323,L,297.6,308.5,1452,42.6,116,0,0,0,0,0,0,56323
60,L47239,L,298.8,309.1,1378,54.4,165,0,0,0,0,0,0,47239
2288,L49467,L,299.4,308.6,1746,26.8,107,0,0,0,0,0,0,49467
9124,L56303,L,297.4,308.5,1462,42.8,68,0,0,0,0,0,0,56303
3758,M18617,M,302.2,311.1,1516,33.7,158,0,0,0,0,0,0,18617
5975,L53154,L,300.5,310.7,1488,39.4,159,0,0,0,0,0,0,53154
9830,M24689,M,298.4,309.4,1429,41.8,203,0,0,0,0,0,0,24689
7820,L54999,L,299.8,311.2,1369,46.2,146,0,0,0,0,0,0,54999
1545,L48724,L,298.4,309.0,1474,52.7,95,0,0,0,0,0,0,48724
3861,L51040,L,302.6,311.5,1427,38.9,213,0,0,0,0,0,0,51040
9553,M24412,M,299.3,310.8,1523,40.9,141,0,0,0,0,0,0,24412
9506,L56685,L,299.2,310.3,1429,40.1,23,0,0,0,0,0,0,56685
4982,M19841,M,303.7,312.8,1558,37.7,206,0,0,0,0,0,0,19841
3712,L50891,L,302.2,311.5,1543,38.5,37,0,0,0,0,0,0,50891
934,L48113,L,295.5,306.0,1597,37.2,16,0,0,0,0,0,0,48113
6674,L53853,L,301.6,310.7,1380,51.8,216,0,0,0,1,0,1,53853
4167,H33580,H,302.3,310.6,1525,48.7,114,0,0,0,0,0,0,33580
9358,M24217,M,298.3,308.9,1646,25.4,46,0,0,0,0,0,0,24217
8490,L55669,L,298.4,309.4,1461,46.3,121,0,0,0,0,0,0,55669
9878,L57057,L,298.8,309.7,1374,58.6,123,0,0,0,0,0,0,57057
8240,L55419,L,299.0,310.4,1339,49.6,94,0,0,0,0,0,0,55419
3509,L50688,L,301.7,310.9,1608,33.0,160,0,0,0,0,0,0,50688
3190,L50369,L,300.1,309.1,1551,33.7,214,0,0,0,0,0,0,50369
9891,L57070,L,298.8,309.5,1645,32.8,157,0,0,0,0,0,0,57070
4894,M19753,M,303.8,312.5,1448,44.3,195,0,0,0,0,0,0,19753
4695,L51874,L,303.4,311.5,1424,50.8,128,0,0,0,0,0,0,51874
8122,L55301,L,300.2,311.6,1827,27.0,22,0,0,0,0,0,0,55301
918,L48097,L,295.3,305.7,1475,51.0,187,0,0,0,0,0,0,48097
1262,H30675,H,297.6,309.0,1885,25.2,24,0,0,0,0,0,0,30675
2229,H31642,H,299.4,308.6,1542,41.8,166,0,0,0,0,0,0,31642
4269,L51448,L,302.7,311.0,1694,29.8,150,0,0,0,0,0,0,51448
7223,M22082,M,299.8,309.7,1320,61.7,134,0,0,0,0,0,0,22082
5917,L53096,L,300.6,310.2,1555,41.9,19,0,0,0,0,0,0,53096
9253,M24112,M,298.1,309.0,1533,36.1,189,0,0,0,0,0,0,24112
4416,L51595,L,302.6,310.4,1514,42.7,75,0,0,0,0,0,0,51595
8901,M23760,M,297.3,308.6,1584,29.4,141,0,0,0,0,0,0,23760
9741,M24600,M,298.9,310.1,1655,31.5,172,0,0,0,0,0,0,24600
1774,L48953,L,298.5,308.0,1384,59.5,27,0,0,0,0,0,0,48953
5612,M20471,M,303.0,312.3,1674,29.5,109,0,0,0,0,0,0,20471
5510,L52689,L,302.8,312.2,1509,36.5,52,0,0,0,0,1,0,52689
3515,H32928,H,301.9,311.0,1430,49.8,174,0,0,0,0,0,0,32928
9594,L56773,L,299.1,310.2,1352,52.8,41,0,0,0,0,0,0,56773
1608,L48787,L,297.8,307.8,1412,48.3,27,0,0,0,0,0,0,48787
9897,M24756,M,298.8,309.3,1618,35.1,173,0,0,0,0,0,0,24756
737,L47916,L,296.9,308.3,1555,38.2,175,0,0,0,0,0,0,47916
5460,L52639,L,303.1,312.5,1453,49.1,140,0,0,0,0,0,0,52639
9207,M24066,M,297.9,308.9,1547,44.0,72,0,0,0,0,0,0,24066
1336,L48515,L,299.0,310.4,1371,53.8,228,0,0,0,1,0,1,48515
370,H29783,H,297.5,308.4,1587,36.1,98,0,0,0,0,0,0,29783
6295,L53474,L,301.1,310.5,1529,38.7,91,0,0,0,0,0,0,53474
6241,M21100,M,301.2,310.7,1394,42.8,168,0,0,0,0,0,0,21100
5614,M20473,M,303.0,312.3,1483,38.8,114,0,0,0,0,0,0,20473
3828,M18687,M,302.4,310.9,1469,41.6,124,0,0,0,0,0,0,18687
38,L47217,L,298.8,309.1,1439,39.2,104,0,0,0,0,0,0,47217
2148,L49327,L,299.4,308.9,1550,33.7,174,0,0,0,0,0,0,49327
7758,M22617,M,300.3,311.7,1723,28.3,193,0,0,0,0,0,0,22617
1518,M16377,M,298.2,308.9,1408,38.8,20,0,0,0,0,0,0,16377
568,M15427,M,297.7,309.7,1680,30.2,168,0,0,0,0,0,0,15427
8830,M23689,M,297.3,308.8,1469,44.1,150,0,0,0,0,0,0,23689
7358,L54537,L,299.6,310.1,1487,42.9,42,0,0,0,0,0,0,54537
2461,L49640,L,299.0,308.6,1466,46.4,112,0,0,0,0,0,0,49640
894,M15753,M,295.7,306.2,1423,42.5,121,0,0,0,0,0,0,15753
7636,L54815,L,300.3,311.4,1526,38.5,101,0,0,0,0,0,0,54815
641,M15500,M,297.9,309.6,1515,38.8,124,0,0,0,0,0,0,15500
4546,L51725,L,302.5,310.5,1463,43.0,189,0,0,0,0,0,0,51725
2578,L49757,L,299.5,309.4,1563,41.5,183,0,0,0,0,0,0,49757
4517,L51696,L,302.5,310.3,1539,39.0,119,0,0,0,0,0,0,51696
2771,L49950,L,300.0,309.6,1364,45.9,16,0,0,0,0,0,0,49950
2091,L49270,L,299.5,309.2,1393,47.3,20,0,0,0,0,0,0,49270
292,L47471,L,298.0,308.3,1473,42.6,107,0,0,0,0,0,0,47471
5881,L53060,L,301.5,311.1,1434,49.6,129,0,0,0,0,0,0,53060
623,M15482,M,298.4,310.2,1725,32.0,80,0,0,0,0,0,0,15482
739,L47918,L,296.8,308.3,1506,45.9,182,0,0,0,0,0,0,47918
7498,M22357,M,300.3,311.8,1483,45.1,181,0,0,0,0,0,0,22357
8128,M22987,M,300.1,311.3,1650,33.8,38,0,0,0,0,0,0,22987
4246,M19105,M,302.6,311.1,1520,43.0,88,0,0,0,0,0,0,19105
7484,L54663,L,300.2,311.6,1671,28.8,149,0,0,0,0,0,0,54663
4604,H34017,H,302.9,311.0,1452,58.3,123,0,0,0,0,0,0,34017
7856,M22715,M,300.3,311.8,1592,32.1,11,0,0,0,0,0,0,22715
2253,H31666,H,299.1,308.3,1451,42.8,21,0,0,0,0,0,0,31666
3527,H32940,H,301.8,310.8,1470,37.6,204,0,0,0,0,0,0,32940
8928,M23787,M,297.4,308.4,1789,25.0,210,0,0,0,0,0,0,23787
919,M15778,M,295.3,305.7,1473,38.5,189,0,0,0,0,0,0,15778
1576,L48755,L,298.2,308.3,2057,18.0,168,0,0,0,0,0,0,48755
5759,L52938,L,301.9,311.3,1501,40.8,59,0,0,0,0,0,0,52938
8675,M23534,M,297.4,308.6,1528,29.1,163,0,0,0,0,0,0,23534
9180,H38593,H,297.9,309.1,1435,44.7,8,0,0,0,0,0,0,38593
6375,L53554,L,300.0,309.5,1506,38.8,87,0,0,0,0,0,0,53554
547,L47726,L,297.5,309.4,1809,24.3,110,0,0,0,0,0,0,47726
6285,M21144,M,301.2,310.8,1734,31.3,64,0,0,0,0,0,0,21144
453,M15312,M,297.4,308.6,1643,31.0,89,0,0,0,0,0,0,15312
7355,M22214,M,299.7,310.3,1429,47.7,35,0,0,0,0,0,0,22214
9392,H38805,H,297.6,308.2,2071,18.5,144,0,0,0,0,0,0,38805
3661,L50840,L,302.3,311.6,1398,49.1,119,0,0,0,0,0,0,50840
5010,L52189,L,303.7,312.8,1523,40.7,59,0,0,0,0,0,0,52189
2616,L49795,L,299.3,309.0,1516,38.7,64,0,0,0,0,0,0,49795
3489,L50668,L,301.9,310.9,1379,54.8,99,0,0,0,0,0,0,50668
3231,L50410,L,300.6,309.4,1556,36.0,98,0,0,0,0,0,0,50410
5960,L53139,L,300.6,310.8,1378,51.2,119,0,0,0,0,0,0,53139
1944,L49123,L,298.1,308.0,1704,30.9,61,0,0,0,0,0,0,49123
4991,L52170,L,303.9,313.2,1393,46.5,9,0,0,0,0,0,0,52170
6624,M21483,M,301.7,310.7,1442,41.1,89,0,0,0,0,0,0,21483
1580,L48759,L,298.3,308.3,1444,43.8,176,0,0,0,0,0,0,48759
7984,L55163,L,301.0,312.2,1601,33.0,109,0,0,0,0,0,0,55163
9102,H38515,H,297.3,308.2,1653,31.4,9,0,0,0,0,0,0,38515
1237,H30650,H,297.1,308.4,1359,46.6,176,0,0,0,0,0,0,30650
7891,L55070,L,300.8,312.4,1767,25.6,105,0,0,0,0,0,0,55070
4816,H34229,H,303.4,311.9,1534,33.2,210,0,0,0,0,0,0,34229
9238,M24097,M,298.1,308.8,1811,25.4,147,0,0,0,0,0,0,24097
3206,M18065,M,300.1,308.9,1548,38.4,31,0,0,0,0,0,0,18065
269,H29682,H,297.9,308.0,1800,24.8,44,0,0,0,0,0,0,29682
2143,L49322,L,299.3,308.9,1376,60.3,163,0,0,0,0,0,0,49322
139,H29552,H,298.8,308.6,1449,49.4,150,0,0,0,0,0,0,29552
1860,L49039,L,297.8,307.4,1355,45.8,60,0,0,0,0,0,0,49039
5129,L52308,L,304.2,313.4,1434,42.5,175,0,0,0,0,0,0,52308
9156,L56335,L,297.5,308.5,1340,57.4,143,0,0,0,0,0,0,56335
2820,L49999,L,300.2,309.5,1356,51.1,133,0,0,0,0,0,0,49999
1063,L48242,L,296.8,307.9,1372,49.0,140,0,0,0,0,0,0,48242
5141,M20000,M,304.3,313.6,1585,32.1,202,0,0,0,0,0,0,20000
9293,L56472,L,298.2,309.0,1643,34.1,91,0,0,0,0,0,0,56472
5732,L52911,L,302.2,311.6,1872,20.4,202,0,0,0,0,0,0,52911
9028,M23887,M,297.4,308.3,1444,44.0,18,0,0,0,0,0,0,23887
4058,L51237,L,302.0,310.9,1495,38.6,52,0,0,0,0,0,0,51237
6123,L53302,L,301.0,311.0,1402,55.3,98,0,0,0,0,0,0,53302
1946,L49125,L,298.1,308.1,1616,32.8,65,0,0,0,0,0,0,49125
5442,M20301,M,303.0,312.6,1392,42.9,94,0,0,0,0,0,0,20301
4235,H33648,H,302.2,310.9,1522,35.9,61,0,0,0,0,0,0,33648
251,L47430,L,298.0,308.3,1662,32.7,0,0,0,0,0,0,0,47430
3948,H33361,H,302.2,311.3,1749,29.2,5,0,0,0,0,0,0,33361
2306,H31719,H,299.2,308.5,1342,47.5,147,0,0,0,0,0,0,31719
2322,M17181,M,299.2,308.8,1314,52.5,193,0,0,0,0,0,0,17181
5717,L52896,L,302.3,312.0,1354,52.2,165,0,0,0,0,0,0,52896
3628,L50807,L,302.2,311.5,1588,30.6,39,0,0,0,0,0,0,50807
7189,L54368,L,300.4,310.4,1286,56.8,46,0,0,0,0,0,0,54368
8576,M23435,M,297.6,308.3,1648,29.1,134,0,0,0,0,0,0,23435
4110,M18969,M,301.9,310.6,1475,47.8,179,0,0,0,0,0,0,18969
3487,L50666,L,301.9,310.8,1650,29.8,94,0,0,0,0,0,0,50666
9910,L57089,L,298.7,309.1,1607,32.7,2,0,0,0,0,0,0,57089
9825,L57004,L,298.4,309.3,1504,39.3,192,0,0,0,0,0,0,57004
9104,L56283,L,297.3,308.2,1490,41.0,16,0,0,0,0,0,0,56283
5067,L52246,L,304.1,313.1,1550,30.9,9,0,0,0,0,0,0,52246
2777,L49956,L,300.1,309.4,1453,47.6,28,0,0,0,0,0,0,49956
8064,M22923,M,300.3,311.7,1551,36.4,84,0,0,0,0,0,0,22923
5137,L52316,L,304.2,313.4,1735,28.9,192,0,0,0,0,0,0,52316
1753,L48932,L,298.2,307.6,1492,37.2,178,0,0,0,0,0,0,48932
7515,L54694,L,300.4,311.8,1636,32.3,7,0,0,0,0,0,0,54694
2729,L49908,L,299.7,309.3,1779,25.5,129,0,0,0,0,0,0,49908
5723,L52902,L,302.2,311.7,1488,44.6,178,0,0,0,0,0,0,52902
8075,L55254,L,300.4,312.0,1631,34.9,115,0,0,0,0,0,0,55254
555,H29968,H,297.5,309.4,1368,45.3,129,0,0,0,0,0,0,29968
4734,L51913,L,303.3,311.6,1484,44.6,223,0,0,0,0,0,0,51913
272,M15131,M,298.1,308.1,1452,40.8,56,0,0,0,0,0,0,15131
9523,M24382,M,299.0,310.2,1657,32.3,64,0,0,0,0,0,0,24382
9578,M24437,M,299.5,310.7,1364,49.5,0,0,0,0,0,0,0,24437
6649,L53828,L,301.5,310.4,1488,41.1,151,0,0,0,0,0,0,53828
6835,L54014,L,301.1,311.0,1378,51.1,190,0,0,0,0,0,0,54014
6466,M21325,M,300.5,309.8,1416,48.5,110,0,0,0,0,0,0,21325
7865,L55044,L,300.5,311.9,1330,59.5,33,0,0,0,0,0,0,55044
9052,L56231,L,297.4,308.6,1820,24.6,79,0,0,0,0,0,0,56231
8191,M23050,M,299.7,310.9,1620,37.2,203,0,0,0,0,0,0,23050
9717,H39130,H,299.0,310.0,1387,45.2,110,0,0,0,0,0,0,39130
4594,L51773,L,303.0,311.2,1409,41.9,98,0,0,0,0,0,0,51773
6791,M21650,M,301.1,310.7,2219,16.7,79,0,0,0,0,0,0,21650
2580,L49759,L,299.3,309.1,1795,24.7,187,0,0,0,0,0,0,49759
2960,M17819,M,300.7,309.4,1589,35.0,52,0,0,0,0,0,0,17819
7117,L54296,L,301.0,310.5,1601,33.2,77,0,0,0,0,0,0,54296
1563,L48742,L,298.2,308.3,2216,16.8,139,0,0,0,0,0,0,48742
3341,M18200,M,301.5,310.8,1452,44.1,157,0,0,0,0,0,0,18200
6930,M21789,M,301.0,311.6,1301,55.0,9,0,0,0,0,0,0,21789
8846,M23705,M,297.4,308.9,1348,59.1,201,0,0,0,0,0,0,23705
1652,L48831,L,298.0,307.8,1414,51.7,140,0,0,0,0,0,0,48831
1285,L48464,L,298.4,309.5,2153,15.3,98,0,0,1,0,0,1,48464
6443,L53622,L,300.7,310.2,1348,54.8,50,0,0,0,0,0,0,53622
6261,L53440,L,301.1,310.7,1436,45.3,8,0,0,0,0,0,0,53440
1078,L48257,L,296.8,307.6,1547,36.5,179,0,0,0,0,0,0,48257
4649,L51828,L,303.3,311.4,1630,32.5,2,0,0,0,0,0,0,51828
6180,M21039,M,301.1,310.9,1396,45.1,12,0,0,0,0,0,0,21039
494,L47673,L,297.5,309.3,1470,38.8,197,0,0,0,0,0,0,47673
8220,L55399,L,299.0,310.4,1504,34.3,48,0,0,0,0,0,0,55399
3402,M18261,M,301.4,310.7,1617,34.3,101,0,0,0,0,0,0,18261
1886,L49065,L,298.0,307.6,1683,32.8,122,0,0,0,0,0,0,49065
856,L48035,L,296.1,307.2,1615,30.8,18,0,0,0,0,0,0,48035
8068,M22927,M,300.6,312.0,1490,39.8,94,0,0,0,0,0,0,22927
5261,M20120,M,303.5,313.0,1492,46.1,89,0,0,0,0,0,0,20120
9678,L56857,L,299.0,310.1,2033,19.3,15,0,0,0,0,0,0,56857
4324,L51503,L,301.8,310.3,1341,50.5,64,0,1,0,0,0,1,51503
4773,M19632,M,303.6,312.0,1435,37.9,98,0,0,0,0,0,0,19632
7108,H36521,H,300.9,310.5,1512,41.2,49,0,0,0,0,0,0,36521
2027,M16886,M,298.7,308.5,1360,52.9,69,0,0,0,0,0,0,16886
1258,L48437,L,297.5,308.9,1466,43.0,15,0,0,0,0,0,0,48437
903,L48082,L,295.6,306.1,1383,48.7,147,0,0,0,0,0,0,48082
7118,L54297,L,300.9,310.5,1570,40.1,79,0,0,0,0,0,0,54297
6968,M21827,M,300.8,311.2,1365,51.7,111,0,0,0,0,0,0,21827
7457,M22316,M,300.2,311.7,1397,50.2,71,0,0,0,0,0,0,22316
7764,L54943,L,300.4,311.6,1200,76.6,3,0,0,1,0,0,1,54943
8993,H38406,H,297.2,307.9,1450,37.2,151,0,0,0,0,0,0,38406
8196,L55375,L,299.4,310.8,1376,53.9,215,0,0,0,1,0,1,55375
5254,L52433,L,303.5,313.0,1547,40.3,73,0,0,0,0,0,0,52433
9973,L57152,L,298.6,308.2,1390,51.4,168,0,0,0,0,0,0,57152
2602,L49781,L,299.3,309.1,1399,52.1,27,0,0,0,0,0,0,49781
6263,L53442,L,301.0,310.6,1641,33.4,12,0,0,0,0,0,0,53442
7365,L54544,L,299.5,309.9,1402,51.7,58,0,0,0,0,0,0,54544
5709,L52888,L,302.3,311.7,1611,38.6,143,0,0,0,0,0,0,52888
395,L47574,L,297.5,308.4,1528,39.9,160,0,0,0,0,0,0,47574
8377,L55556,L,298.8,309.8,1334,49.3,42,0,0,0,0,0,0,55556
